account_id,account_name,brand_name,spend,spend_rank,account_share,spend_share,cumulative_spend_share
MJ-0358,漫剧品牌C-账号-0358,漫剧品牌C,151.35178,213,0.38656987295825773,0.0007309657249477281,0.9592625180861339
MJ-0271,漫剧品牌E-账号-0271,漫剧品牌E,150.53023,214,0.38838475499092556,0.0007269979824386489,0.9599895160685726
MJ-0286,漫剧品牌D-账号-0286,漫剧品牌D,149.69078,215,0.39019963702359345,0.0007229437904244726,0.9607124598589971
MJ-0319,漫剧品牌E-账号-0319,漫剧品牌E,149.49352,216,0.39201451905626133,0.0007219911072191401,0.9614344509662163
MJ-0276,漫剧品牌G-账号-0276,漫剧品牌G,147.5052,217,0.3938294010889292,0.0007123883541479304,0.9621468393203642
MJ-0203,漫剧品牌G-账号-0203,漫剧品牌G,146.95317,218,0.3956442831215971,0.0007097222803882237,0.9628565616007524
MJ-0097,漫剧品牌D-账号-0097,漫剧品牌D,145.31123,219,0.397459165154265,0.000701792397684362,0.9635583539984367
MJ-0058,漫剧品牌D-账号-0058,漫剧品牌D,143.66771,220,0.3992740471869328,0.0006938548842420617,0.9642522088826787
MJ-0075,漫剧品牌D-账号-0075,漫剧品牌D,141.41445,221,0.4010889292196007,0.000682972581903789,0.9649351814645825
MJ-0083,漫剧品牌D-账号-0083,漫剧品牌D,140.99789,222,0.4029038112522686,0.0006809607715214849,0.9656161422361039
MJ-0329,漫剧品牌E-账号-0329,漫剧品牌E,137.42339,223,0.4047186932849365,0.0006636974331991628,0.9662798396693031
MJ-0434,漫剧品牌G-账号-0434,漫剧品牌G,136.61571,224,0.40653357531760437,0.0006597966769825806,0.9669396363462857
MJ-0429,漫剧品牌G-账号-0429,漫剧品牌G,130.33594,225,0.40834845735027225,0.0006294680172829392,0.9675691043635686
MJ-0451,漫剧品牌G-账号-0451,漫剧品牌G,127.17474,226,0.4101633393829401,0.0006142007449079148,0.9681833051084765
MJ-0088,漫剧品牌D-账号-0088,漫剧品牌D,126.98178,227,0.41197822141560797,0.0006132688289021308,0.9687965739373786
MJ-0081,漫剧品牌D-账号-0081,漫剧品牌D,126.97538,228,0.41379310344827586,0.0006132379195818725,0.9694098118569605
MJ-0129,漫剧品牌C-账号-0129,漫剧品牌C,125.9557,229,0.41560798548094374,0.0006083132921317382,0.9700181251490922
MJ-0149,漫剧品牌D-账号-0149,漫剧品牌D,124.47311,230,0.41742286751361163,0.0006011530032064924,0.9706192781522988
MJ-0191,漫剧品牌G-账号-0191,漫剧品牌G,124.0656,231,0.4192377495462795,0.0005991849005348656,0.9712184630528337
MJ-0315,漫剧品牌E-账号-0315,漫剧品牌E,123.95474,232,0.42105263157894735,0.0005986494931530186,0.9718171125459867
MJ-0509,漫剧品牌F-账号-0509,漫剧品牌F,123.06044,233,0.42286751361161523,0.000594330398605067,0.9724114429445917
MJ-0275,漫剧品牌F-账号-0275,漫剧品牌F,122.01149,234,0.4246823956442831,0.0005892644093105643,0.9730007073539023
MJ-0067,漫剧品牌D-账号-0067,漫剧品牌D,121.71102,235,0.426497277676951,0.0005878132650202558,0.9735885206189225
MJ-0155,漫剧品牌D-账号-0155,漫剧品牌D,121.29872,236,0.4283121597096189,0.0005858220286542484,0.9741743426475767
MJ-0234,漫剧品牌B-账号-0234,漫剧品牌B,121.12262,237,0.4301270417422868,0.0005849715393890194,0.9747593141869657
MJ-0283,漫剧品牌D-账号-0283,漫剧品牌D,120.97644,238,0.4319419237749546,0.0005842655511959974,0.9753435797381617
MJ-0195,漫剧品牌G-账号-0195,漫剧品牌G,119.61161,239,0.4337568058076225,0.0005776739937635021,0.9759212537319252
MJ-0082,漫剧品牌D-账号-0082,漫剧品牌D,118.92106,240,0.4355716878402904,0.0005743389264034574,0.9764955926583286
MJ-0267,漫剧品牌E-账号-0267,漫剧品牌E,118.62135,241,0.43738656987295826,0.0005728914525949295,0.9770684841109236
MJ-0132,漫剧品牌C-账号-0132,漫剧品牌C,118.15571,242,0.43920145190562615,0.0005706426063628953,0.9776391267172865
MJ-0282,漫剧品牌G-账号-0282,漫剧品牌G,115.19367,243,0.44101633393829404,0.0005563371933976553,0.9781954639106841
MJ-0162,漫剧品牌D-账号-0162,漫剧品牌D,113.62012,244,0.44283121597096187,0.00054873760575824,0.9787442015164424
MJ-0161,漫剧品牌D-账号-0161,漫剧品牌D,113.03322,245,0.44464609800362975,0.0005459031244989392,0.9792901046409414
MJ-0532,漫剧品牌D-账号-0532,漫剧品牌D,112.28936,246,0.44646098003629764,0.0005423105921603065,0.9798324152331016
MJ-0274,漫剧品牌E-账号-0274,漫剧品牌E,112.04685,247,0.4482758620689655,0.0005411393704015861,0.9803735546035032
MJ-0187,漫剧品牌G-账号-0187,漫剧品牌G,111.60662,248,0.4500907441016334,0.0005390132438301394,0.9809125678473333
MJ-0098,漫剧品牌D-账号-0098,漫剧品牌D,110.31779,249,0.4519056261343013,0.0005327887345757099,0.981445356581909
MJ-0127,漫剧品牌C-账号-0127,漫剧品牌C,109.62068,250,0.4537205081669691,0.0005294219851624006,0.9819747785670714
MJ-0062,漫剧品牌D-账号-0062,漫剧品牌D,108.78182,251,0.455535390199637,0.0005253706426011856,0.9825001492096725
MJ-0068,漫剧品牌D-账号-0068,漫剧品牌D,108.46529,252,0.4573502722323049,0.0005238419352353542,0.9830239911449079
MJ-0152,漫剧品牌D-账号-0152,漫剧品牌D,108.21683,253,0.4591651542649728,0.0005226419774679562,0.9835466331223759
MJ-0489,漫剧品牌G-账号-0489,漫剧品牌G,105.75709,254,0.46098003629764067,0.0005107624631848541,0.9840573955855607
MJ-0079,漫剧品牌D-账号-0079,漫剧品牌D,100.06628,255,0.4627949183303085,0.00048327823368197163,0.9845406738192427
MJ-0225,漫剧品牌B-账号-0225,漫剧品牌B,99.34642,256,0.4646098003629764,0.0004798016112943071,0.9850204754305371
MJ-0488,漫剧品牌F-账号-0488,漫剧品牌F,98.24397,257,0.4664246823956443,0.0004744772394007713,0.9854949526699378
MJ-0302,漫剧品牌G-账号-0302,漫剧品牌G,93.7674,258,0.46823956442831216,0.00045285728068387174,0.9859478099506217
MJ-0323,漫剧品牌E-账号-0323,漫剧品牌E,93.2949,259,0.47005444646098005,0.00045057530352418586,0.9863983852541459
MJ-0089,漫剧品牌D-账号-0089,漫剧品牌D,89.68562,260,0.47186932849364793,0.00043314399236458583,0.9868315292465105
MJ-0359,漫剧品牌C-账号-0359,漫剧品牌C,87.20907,261,0.47368421052631576,0.0004211832928199931,0.9872527125393306
MJ-0133,漫剧品牌C-账号-0133,漫剧品牌C,86.48662,262,0.47549909255898365,0.0004176941618167866,0.9876704067011474
MJ-0297,漫剧品牌G-账号-0297,漫剧品牌G,84.44147,263,0.47731397459165154,0.00040781694364084675,0.9880782236447883
MJ-0375,漫剧品牌C-账号-0375,漫剧品牌C,83.96988,264,0.4791288566243194,0.00040553936140013514,0.9884837630061883
MJ-0226,漫剧品牌G-账号-0226,漫剧品牌G,83.51859,265,0.4809437386569873,0.0004033598196596174,0.988887122825848
MJ-0108,漫剧品牌C-账号-0108,漫剧品牌C,78.64083,266,0.4827586206896552,0.0003798022812248462,0.9892669251070728
MJ-0100,漫剧品牌C-账号-0100,漫剧品牌C,77.97289,267,0.484573502722323,0.00037657641069777624,0.9896435015177706
MJ-0322,漫剧品牌E-账号-0322,漫剧品牌E,73.06081,268,0.4863883847549909,0.00035285312103312057,0.9899963546388038
MJ-0208,漫剧品牌C-账号-0208,漫剧品牌C,72.8053,269,0.4882032667876588,0.00035161911471762565,0.9903479737535213
MJ-0533,漫剧品牌D-账号-0533,漫剧品牌D,70.96856,270,0.4900181488203267,0.00034274842957840565,0.9906907221830997
MJ-0278,漫剧品牌E-账号-0278,漫剧品牌E,69.02431,271,0.49183303085299457,0.0003333585161546612,0.9910240806992544
MJ-0514,漫剧品牌F-账号-0514,漫剧品牌F,66.66838,272,0.49364791288566245,0.00032198036070530935,0.9913460610599597
MJ-0508,漫剧品牌D-账号-0508,漫剧品牌D,62.49129,273,0.4954627949183303,0.000301806764993241,0.991647867824953
MJ-0096,漫剧品牌D-账号-0096,漫剧品牌D,60.16671,274,0.49727767695099817,0.00029058001691734136,0.9919384478418704
MJ-0228,漫剧品牌B-账号-0228,漫剧品牌B,60.00704,275,0.49909255898366606,0.00028980887767271273,0.9922282567195431
MJ-0473,漫剧品牌D-账号-0473,漫剧品牌D,56.99276,276,0.5009074410163339,0.0002752511673808652,0.992503507886924
MJ-0546,漫剧品牌F-账号-0546,漫剧品牌F,56.91995,277,0.5027223230490018,0.0002748995255671155,0.9927784074124911
MJ-0496,漫剧品牌F-账号-0496,漫剧品牌F,55.97875,278,0.5045372050816697,0.000270353923656647,0.9930487613361477
MJ-0311,漫剧品牌E-账号-0311,漫剧品牌E,54.48686,279,0.5063520871143375,0.000263148719625401,0.9933119100557731
MJ-0142,漫剧品牌D-账号-0142,漫剧品牌D,54.29732,280,0.5081669691470054,0.00026223332078762987,0.9935741433765608
MJ-0498,漫剧品牌F-账号-0498,漫剧品牌F,54.11646,281,0.5099818511796733,0.00026135984271545885,0.9938355032192763
MJ-0290,漫剧品牌F-账号-0290,漫剧品牌F,53.40356,282,0.5117967332123412,0.00025791683421357513,0.9940934200534899
MJ-0505,漫剧品牌D-账号-0505,漫剧品牌D,50.59444,283,0.5136116152450091,0.0002443499608192539,0.9943377700143091
MJ-0545,漫剧品牌D-账号-0545,漫剧品牌D,49.36661,284,0.515426497277677,0.00023842005602353516,0.9945761900703326
MJ-0458,漫剧品牌E-账号-0458,漫剧品牌E,46.09086,285,0.5172413793103449,0.00022259955511170235,0.9947987896254443
MJ-0074,漫剧品牌D-账号-0074,漫剧品牌D,44.48665,286,0.5190562613430127,0.00021485189250992524,0.9950136415179542
MJ-0326,漫剧品牌E-账号-0326,漫剧品牌E,43.36249,287,0.5208711433756806,0.0002094226704065761,0.9952230641883608
MJ-0270,漫剧品牌E-账号-0270,漫剧品牌E,43.03074,288,0.5226860254083484,0.00020782045681350564,0.9954308846451744
MJ-0356,漫剧品牌C-账号-0356,漫剧品牌C,42.38822,289,0.5245009074410163,0.00020471735424283606,0.9956356019994173
MJ-0425,漫剧品牌G-账号-0425,漫剧品牌G,40.62916,290,0.5263157894736842,0.00019622183097824976,0.9958318238303955
MJ-0257,漫剧品牌F-账号-0257,漫剧品牌F,40.50663,291,0.5281306715063521,0.00019563006238274434,0.9960274538927782
MJ-0167,漫剧品牌D-账号-0167,漫剧品牌D,39.19503,292,0.52994555353902,0.00018929558356233376,0.9962167494763405
MJ-0340,漫剧品牌C-账号-0340,漫剧品牌C,34.96459,293,0.5317604355716878,0.0001688643296884258,0.996385613806029
MJ-0537,漫剧品牌D-账号-0537,漫剧品牌D,33.4602,294,0.5335753176043557,0.00016159875589105048,0.99654721256192
MJ-0455,漫剧品牌G-账号-0455,漫剧品牌G,33.15871,295,0.5353901996370236,0.00016014268542782572,0.9967073552473479
MJ-0055,漫剧品牌C-账号-0055,漫剧品牌C,30.26452,296,0.5372050816696915,0.00014616495955313522,0.996853520206901
MJ-0042,漫剧品牌C-账号-0042,漫剧品牌C,29.32218,297,0.5390199637023594,0.00014161385191999577,0.996995134058821
MJ-0273,漫剧品牌E-账号-0273,漫剧品牌E,28.69485,298,0.5408348457350273,0.00013858411068912646,0.9971337181695101
MJ-0190,漫剧品牌G-账号-0190,漫剧品牌G,28.40414,299,0.542649727767695,0.0001371801031122116,0.9972708982726224
MJ-0087,漫剧品牌D-账号-0087,漫剧品牌D,27.58353,300,0.5444646098003629,0.00013321690040954528,0.997404115173032
MJ-0464,漫剧品牌E-账号-0464,漫剧品牌E,26.83142,301,0.5462794918330308,0.00012958452402526732,0.9975336996970572
MJ-0525,漫剧品牌G-账号-0525,漫剧品牌G,25.22141,302,0.5480943738656987,0.00012180884985200624,0.9976555085469092
MJ-0529,漫剧品牌F-账号-0529,漫剧品牌F,23.6496,303,0.5499092558983666,0.00011421766568403618,0.9977697262125933
MJ-0476,漫剧品牌D-账号-0476,漫剧品牌D,22.85277,304,0.5517241379310345,0.00011036931042445417,0.9978800955230177
MJ-0303,漫剧品牌B-账号-0303,漫剧品牌B,21.87844,305,0.5535390199637024,0.00010566370448583674,0.9979857592275035
MJ-0536,漫剧品牌H-账号-0536,漫剧品牌H,21.34144,306,0.5553539019963702,0.0001030702193329239,0.9980888294468365
MJ-0010,漫剧品牌B-账号-0010,漫剧品牌B,20.98873,307,0.5571687840290381,0.0001013667777160079,0.9981901962245525
MJ-0345,漫剧品牌C-账号-0345,漫剧品牌C,19.08474,308,0.558983666061706,9.217130323501253e-05,0.9982823675277875
MJ-0549,漫剧品牌H-账号-0549,漫剧品牌H,18.12727,309,0.5607985480943739,8.754712403695025e-05,0.9983699146518245
MJ-0147,漫剧品牌D-账号-0147,漫剧品牌D,17.66756,310,0.5626134301270418,8.532691722196783e-05,0.9984552415690464
MJ-0477,漫剧品牌G-账号-0477,漫剧品牌G,16.49016,311,0.5644283121597096,7.964056821072094e-05,0.9985348821372572
MJ-0144,漫剧品牌D-账号-0144,漫剧品牌D,14.5821,312,0.5662431941923775,7.042543733387389e-05,0.998605307574591
MJ-0551,漫剧品牌F-账号-0551,漫剧品牌F,14.51612,313,0.5680580762250453,7.010678156033722e-05,0.9986754143561514
MJ-0232,漫剧品牌B-账号-0232,漫剧品牌B,14.45069,314,0.5698729582577132,6.979078205651024e-05,0.9987452051382079
MJ-0346,漫剧品牌C-账号-0346,漫剧品牌C,14.22761,315,0.5716878402903811,6.871339906226109e-05,0.9988139185372701
MJ-0008,漫剧品牌D-账号-0008,漫剧品牌D,13.11506,316,0.573502722323049,6.33402483976928e-05,0.9988772587856678
MJ-0053,漫剧品牌C-账号-0053,漫剧品牌C,12.94513,317,0.5753176043557169,6.251955764902524e-05,0.9989397783433168
MJ-0287,漫剧品牌E-账号-0287,漫剧品牌E,12.54952,318,0.5771324863883848,6.0608926994753636e-05,0.9990003872703116
MJ-0512,漫剧品牌D-账号-0512,漫剧品牌D,12.30943,319,0.5789473684210527,5.9449392822755796e-05,0.9990598366631344
MJ-0502,漫剧品牌E-账号-0502,漫剧品牌E,11.90368,320,0.5807622504537205,5.7489790214200144e-05,0.9991173264533486
MJ-0080,漫剧品牌C-账号-0080,漫剧品牌C,10.90001,321,0.5825771324863884,5.2642484360524116e-05,0.9991699689377092
MJ-0528,漫剧品牌F-账号-0528,漫剧品牌F,9.62109,322,0.5843920145190563,4.646583625668187e-05,0.9992164347739658
MJ-0141,漫剧品牌D-账号-0141,漫剧品牌D,9.53299,323,0.5862068965517241,4.6040350145002876e-05,0.9992624751241108
MJ-0483,漫剧品牌G-账号-0483,漫剧品牌G,9.50104,324,0.588021778584392,4.5886045022776496e-05,0.9993083611691336
MJ-0163,漫剧品牌A-账号-0163,漫剧品牌A,8.59741,325,0.5898366606170599,4.152189048138613e-05,0.9993498830596149
MJ-0523,漫剧品牌F-账号-0523,漫剧品牌F,8.41718,326,0.5916515426497277,4.065145504542807e-05,0.9993905345146603
MJ-0052,漫剧品牌C-账号-0052,漫剧品牌C,6.41123,327,0.5934664246823956,3.0963556456069585e-05,0.9994214980711164
MJ-0294,漫剧品牌F-账号-0294,漫剧品牌F,6.33316,328,0.5952813067150635,3.0586511044732704e-05,0.9994520845821611
MJ-0331,漫剧品牌C-账号-0331,漫剧品牌C,5.81439,329,0.5970961887477314,2.8081069158742776e-05,0.9994801656513198
MJ-0499,漫剧品牌H-账号-0499,漫剧品牌H,5.27953,330,0.5989110707803993,2.5497919309791266e-05,0.9995056635706296
MJ-0333,漫剧品牌C-账号-0333,漫剧品牌C,5.02674,331,0.6007259528130672,2.4277049455406097e-05,0.999529940620085
MJ-0339,漫剧品牌C-账号-0339,漫剧品牌C,4.85945,332,0.6025408348457351,2.3469108801345038e-05,0.9995534097288864
MJ-0341,漫剧品牌C-账号-0341,漫剧品牌C,4.48759,333,0.604355716878403,2.1673180702719028e-05,0.9995750829095891
MJ-0539,漫剧品牌F-账号-0539,漫剧品牌F,4.34211,334,0.6061705989110708,2.0970573216600295e-05,0.9995960534828057
MJ-0085,漫剧品牌C-账号-0085,漫剧品牌C,4.01477,335,0.6079854809437386,1.9389658077020245e-05,0.9996154431408827
MJ-0344,漫剧品牌C-账号-0344,漫剧品牌C,3.84972,336,0.6098003629764065,1.8592535685049546e-05,0.9996340356765677
MJ-0051,漫剧品牌C-账号-0051,漫剧品牌C,3.57097,337,0.6116152450090744,1.7246289900367137e-05,0.9996512819664681
MJ-0151,漫剧品牌D-账号-0151,漫剧品牌D,3.42095,338,0.6134301270417423,1.6521756115190258e-05,0.9996678037225833
MJ-0338,漫剧品牌C-账号-0338,漫剧品牌C,3.33179,339,0.6152450090744102,1.6091150647343503e-05,0.9996838948732307
MJ-0247,漫剧品牌C-账号-0247,漫剧品牌C,3.17065,340,0.617059891107078,1.5312911918218037e-05,0.999699207785149
MJ-0272,漫剧品牌C-账号-0272,漫剧品牌C,3.06174,341,0.6188747731397459,1.4786922219887055e-05,0.9997139947073689
MJ-0040,漫剧品牌C-账号-0040,漫剧品牌C,2.9107,342,0.6206896551724138,1.405746226179403e-05,0.9997280521696307
MJ-0252,漫剧品牌F-账号-0252,漫剧品牌F,2.66282,343,0.6225045372050817,1.2860305651544433e-05,0.9997409124752822
MJ-0334,漫剧品牌C-账号-0334,漫剧品牌C,2.64136,344,0.6243194192377496,1.2756662837053727e-05,0.9997536691381192
MJ-0253,漫剧品牌C-账号-0253,漫剧品牌C,2.41001,345,0.6261343012704175,1.1639339205533457e-05,0.9997653084773248
MJ-0249,漫剧品牌B-账号-0249,漫剧品牌B,2.34349,346,0.6279491833030852,1.1318075458100008e-05,0.9997766265527829
MJ-0527,漫剧品牌D-账号-0527,漫剧品牌D,1.84938,347,0.6297640653357531,8.931731046729874e-06,0.9997855582838296
MJ-0336,漫剧品牌C-账号-0336,漫剧品牌C,1.8311,348,0.631578947368421,8.84344630074245e-06,0.9997944017301303
MJ-0389,漫剧品牌A-账号-0389,漫剧品牌A,1.73021,349,0.6333938294010889,8.356189844359999e-06,0.9998027579199747
MJ-0299,漫剧品牌C-账号-0299,漫剧品牌C,1.72592,350,0.6352087114337568,8.335470940624438e-06,0.9998110933909153
MJ-0255,漫剧品牌B-账号-0255,漫剧品牌B,1.65827,351,0.6370235934664247,8.008749766332904e-06,0.9998191021406817
MJ-0448,漫剧品牌B-账号-0448,漫剧品牌B,1.4637,352,0.6388384754990926,7.069058134671358e-06,0.9998261711988163
MJ-0258,漫剧品牌B-账号-0258,漫剧品牌B,1.43785,353,0.6406533575317604,6.9442134583160575e-06,0.9998331154122747
MJ-0033,漫剧品牌C-账号-0033,漫剧品牌C,1.37621,354,0.6424682395644283,6.646518067579469e-06,0.9998397619303423
MJ-0386,漫剧品牌A-账号-0386,漫剧品牌A,1.33149,355,0.6442831215970962,6.430539192275444e-06,0.9998461924695345
MJ-0240,漫剧品牌B-账号-0240,漫剧品牌B,0.92875,356,0.6460980036297641,4.485473623403719e-06,0.999850677943158
MJ-0332,漫剧品牌C-账号-0332,漫剧品牌C,0.9227,357,0.647912885662432,4.456254656597159e-06,0.9998551341978146
MJ-0245,漫剧品牌B-账号-0245,漫剧品牌B,0.89659,358,0.6497277676950998,4.33015428910637e-06,0.9998594643521037
MJ-0522,漫剧品牌D-账号-0522,漫剧品牌D,0.88658,359,0.6515426497277677,4.2818101803900615e-06,0.9998637461622841
MJ-0446,漫剧品牌B-账号-0446,漫剧品牌B,0.87179,360,0.6533575317604355,4.210380673105926e-06,0.9998679565429572
MJ-0383,漫剧品牌A-账号-0383,漫剧品牌A,0.85511,361,0.6551724137931034,4.129823257183047e-06,0.9998720863662144
MJ-0002,漫剧品牌B-账号-0002,漫剧品牌B,0.81865,362,0.6569872958257713,3.953736723337233e-06,0.9998760401029377
MJ-0452,漫剧品牌B-账号-0452,漫剧品牌B,0.80146,363,0.6588021778584392,3.87071622095628e-06,0.9998799108191587
MJ-0214,漫剧品牌B-账号-0214,漫剧品牌B,0.78132,364,0.6606170598911071,3.7734484537688226e-06,0.9998836842676125
MJ-0268,漫剧品牌C-账号-0268,漫剧品牌C,0.71317,365,0.662431941923775,3.444312488832119e-06,0.9998871285801014
MJ-0407,漫剧品牌B-账号-0407,漫剧品牌B,0.68752,366,0.6642468239564429,3.3204337287348857e-06,0.9998904490138302
MJ-0260,漫剧品牌C-账号-0260,漫剧品牌C,0.68575,367,0.6660617059891107,3.311885369850983e-06,0.9998937608992
MJ-0450,漫剧品牌B-账号-0450,漫剧品牌B,0.61865,368,0.6678765880217786,2.987820465269137e-06,0.9998967487196653
MJ-0330,漫剧品牌C-账号-0330,漫剧品牌C,0.56957,369,0.6696914700544465,2.7507846155392264e-06,0.9998994995042808
MJ-0289,漫剧品牌C-账号-0289,漫剧品牌C,0.56754,370,0.6715063520871143,2.7409805655198354e-06,0.9999022404848463
MJ-0335,漫剧品牌C-账号-0335,漫剧品牌C,0.55936,371,0.6733212341197822,2.7014745905648497e-06,0.9999049419594369
MJ-0515,漫剧品牌E-账号-0515,漫剧品牌E,0.4993,372,0.6751361161524501,2.411409938267001e-06,0.9999073533693752
MJ-0032,漫剧品牌C-账号-0032,漫剧品牌C,0.49105,373,0.676950998185118,2.371565892621692e-06,0.9999097249352679
MJ-0516,漫剧品牌D-账号-0516,漫剧品牌D,0.48305,374,0.6787658802177858,2.332929242298968e-06,0.9999120578645102
MJ-0264,漫剧品牌C-账号-0264,漫剧品牌C,0.46571,375,0.6805807622504537,2.2491843027244643e-06,0.9999143070488129
MJ-0445,漫剧品牌D-账号-0445,漫剧品牌D,0.44,376,0.6823956442831216,2.1250157677498106e-06,0.9999164320645807
MJ-0337,漫剧品牌C-账号-0337,漫剧品牌C,0.40101,377,0.6842105263157895,1.936710393239435e-06,0.999918368774974
MJ-0295,漫剧品牌C-账号-0295,漫剧品牌C,0.39893,378,0.6860254083484574,1.9266648641555273e-06,0.9999202954398382
MJ-0392,漫剧品牌A-账号-0392,漫剧品牌A,0.36861,379,0.6878402903811253,1.7802319594324037e-06,0.9999220756717976
MJ-0262,漫剧品牌B-账号-0262,漫剧品牌B,0.36595,380,0.6896551724137931,1.767385273200098e-06,0.9999238430570708
MJ-0343,漫剧品牌C-账号-0343,漫剧品牌C,0.34614,381,0.691470054446461,1.6717112678384533e-06,0.9999255147683387
MJ-0178,漫剧品牌A-账号-0178,漫剧品牌A,0.32605,382,0.6932849364791288,1.574684979715513e-06,0.9999270894533184
MJ-0246,漫剧品牌B-账号-0246,漫剧品牌B,0.32583,383,0.6950998185117967,1.573622471831638e-06,0.9999286630757903
MJ-0265,漫剧品牌B-账号-0265,漫剧品牌B,0.32121,384,0.6969147005444646,1.551309806270265e-06,0.9999302143855966
MJ-0342,漫剧品牌C-账号-0342,漫剧品牌C,0.31267,385,0.6987295825771325,1.5100651820507575e-06,0.9999317244507786
MJ-0243,漫剧品牌B-账号-0243,漫剧品牌B,0.30019,386,0.7005444646098004,1.4497920075473082e-06,0.9999331742427862
MJ-0266,漫剧品牌B-账号-0266,漫剧品牌B,0.29194,387,0.7023593466424682,1.409947961901999e-06,0.9999345841907481
MJ-0047,漫剧品牌B-账号-0047,漫剧品牌B,0.26061,388,0.7041742286751361,1.258637180075632e-06,0.9999358428279281
MJ-0401,漫剧品牌B-账号-0401,漫剧品牌B,0.25871,389,0.705989110707804,1.249460975623985e-06,0.9999370922889037
MJ-0221,漫剧品牌B-账号-0221,漫剧品牌B,0.25845,390,0.7078039927404719,1.2482052844884967e-06,0.9999383404941882
MJ-0388,漫剧品牌B-账号-0388,漫剧品牌B,0.25092,391,0.7096188747731398,1.2118385373722328e-06,0.9999395523327256
MJ-0175,漫剧品牌A-账号-0175,漫剧品牌A,0.24693,392,0.7114337568058077,1.1925685080237744e-06,0.9999407449012336
MJ-0031,漫剧品牌B-账号-0031,漫剧品牌B,0.24325,393,0.7132486388384754,1.1747956488753214e-06,0.9999419196968825
MJ-0184,漫剧品牌A-账号-0184,漫剧品牌A,0.24245,394,0.7150635208711433,1.1709319838430489e-06,0.9999430906288663
MJ-0391,漫剧品牌B-账号-0391,漫剧品牌B,0.24239,395,0.7168784029038112,1.1706422089656284e-06,0.9999442612710753
MJ-0007,漫剧品牌B-账号-0007,漫剧品牌B,0.22591,396,0.7186932849364791,1.0910507093008174e-06,0.9999453523217846
MJ-0254,漫剧品牌B-账号-0254,漫剧品牌B,0.22496,397,0.720508166969147,1.086462607074994e-06,0.9999464387843917
MJ-0024,漫剧品牌B-账号-0024,漫剧品牌B,0.22333,398,0.7223230490018149,1.078590389571739e-06,0.9999475173747813
MJ-0034,漫剧品牌B-账号-0034,漫剧品牌B,0.21291,399,0.7241379310344828,1.0282661525263912e-06,0.9999485456409338
MJ-0291,漫剧品牌C-账号-0291,漫剧品牌C,0.21191,400,0.7259528130671506,1.0234365712360507e-06,0.9999495690775051
MJ-0478,漫剧品牌G-账号-0478,漫剧品牌G,0.20913,401,0.7277676950998185,1.0100103352489042e-06,0.9999505790878404
MJ-0443,漫剧品牌B-账号-0443,漫剧品牌B,0.20763,402,0.7295825771324864,1.0027659633133936e-06,0.9999515818538036
MJ-0416,漫剧品牌B-账号-0416,漫剧品牌B,0.20739,403,0.7313974591651543,1.0016068638037117e-06,0.9999525834606674
MJ-0438,漫剧品牌B-账号-0438,漫剧品牌B,0.20311,404,0.7332123411978222,9.809362558810546e-07,0.9999535643969233
MJ-0420,漫剧品牌B-账号-0420,漫剧品牌B,0.20204,405,0.73502722323049,9.757686039003903e-07,0.9999545401655272
MJ-0256,漫剧品牌B-账号-0256,漫剧品牌B,0.20094,406,0.7368421052631579,9.704560644810158e-07,0.9999555106215917
MJ-0380,漫剧品牌A-账号-0380,漫剧品牌A,0.19981,407,0.7386569872958257,9.64998637622931e-07,0.9999564756202294
MJ-0016,漫剧品牌B-账号-0016,漫剧品牌B,0.19915,408,0.7404718693284936,9.618111139713063e-07,0.9999574374313434
MJ-0261,漫剧品牌B-账号-0261,漫剧品牌B,0.19847,409,0.7422867513611615,9.585269986938747e-07,0.999958395958342
MJ-0402,漫剧品牌B-账号-0402,漫剧品牌B,0.1965,410,0.7441016333938294,9.49012723551904e-07,0.9999593449710655
MJ-0027,漫剧品牌B-账号-0027,漫剧品牌B,0.19629,411,0.7459165154264973,9.479985114809325e-07,0.999960292969577
MJ-0382,漫剧品牌B-账号-0382,漫剧品牌B,0.19425,412,0.7477313974591652,9.38146165648638e-07,0.9999612311157426
MJ-0259,漫剧品牌B-账号-0259,漫剧品牌B,0.1933,413,0.7495462794918331,9.335580634228145e-07,0.999962164673806
MJ-0050,漫剧品牌B-账号-0050,漫剧品牌B,0.18775,414,0.7513611615245009,9.067538872614248e-07,0.9999630714276934
MJ-0056,漫剧品牌B-账号-0056,漫剧品牌B,0.18442,415,0.7531760435571688,8.90671381564591e-07,0.9999639620990749
MJ-0185,漫剧品牌A-账号-0185,漫剧品牌A,0.18275,416,0.7549909255898367,8.826059808097224e-07,0.9999648447050558
MJ-0026,漫剧品牌B-账号-0026,漫剧品牌B,0.17444,417,0.7568058076225045,8.424721602869931e-07,0.999965687177216
MJ-0406,漫剧品牌B-账号-0406,漫剧品牌B,0.17307,418,0.7586206896551724,8.358556339192266e-07,0.9999665230328499
MJ-0447,漫剧品牌B-账号-0447,漫剧品牌B,0.17255,419,0.7604355716878403,8.333442516482496e-07,0.9999673563771015
MJ-0417,漫剧品牌B-账号-0417,漫剧品牌B,0.1701,420,0.7622504537205081,8.215117774869153e-07,0.999968177888879
MJ-0174,漫剧品牌A-账号-0174,漫剧品牌A,0.16839,421,0.764065335753176,8.132531934804332e-07,0.9999689911420725
